"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YER001W",105.663708911968,0.00040376316746784,0.45980777268238,0.000878112966887026,0.999299367311121,0.999876521728372
"YLR153C",665.289566752903,-0.000172102073168471,0.411647508174889,-0.000418081173214229,0.999666419496448,0.999876521728372
"YML055W",31.4887635586571,0.00145953650107112,0.584546810211392,0.00249686847242105,0.998007789265524,0.999876521728372
"YML052W",140.372635636371,0.000864047910616318,0.431095184307493,0.00200430889063239,0.998400793951821,0.999876521728372
"YNL152W",34.6940941238771,0.000234557665387725,0.535188393169549,0.000438271211374004,0.999650310178195,0.999876521728372
"YNL049C",72.7420125820802,0.000469180179387025,0.485317943970333,0.000966748057054541,0.999228646771241,0.999876521728372
"YNL030W",338.038346718566,-0.00113277206185263,0.394574772838069,-0.00287086793133001,0.997709381947989,0.999876521728372
"YNR019W",235.314713137927,0.000572925330901351,0.401019161049181,0.00142867320704181,0.99886008409345,0.999876521728372
"YOL002C",29.9298575759854,0.000508232958800675,0.576939854593076,0.000880911510540625,0.999297134397211,0.999876521728372
"YMR227C",48.0521270002886,-3.14017372540746e-05,0.49628467170089,-6.32736391927098e-05,0.999949514940216,0.999949514940216
"YAL063C",7.44304496536992,-1.21659765428431,0.921750604464118,-1.31987725138689,0.186876003887887,NA
"YAL059W",14.6360389048481,1.03967649633787,0.737349272016036,1.41001901784648,0.158534067449266,NA
"YAL055W",11.5989427297101,-0.718673113433283,0.756275176221707,-0.950279919306248,0.341970039458892,NA
"YAL037W",5.86289622057408,1.03662030735222,1.01231304481708,1.02401160654759,0.305829792831033,NA
"YAL034W-A",14.5957252017266,-0.0601057874070499,0.687351353379705,-0.0874455067433996,0.930317398737795,NA
"YAL033W",11.8735595820297,1.48162880869648,0.785291324886994,1.88672504297649,0.0591973175283929,NA
"YAR008W",9.48649612236355,0.847230463595033,0.857277420048777,0.988280390666101,0.323015346319388,NA
"YAR020C",2.73971055905751,-0.0573395492552146,1.4550225674917,-0.0394080136874177,0.968565090875414,NA
"YAR023C",7.59808923911645,0.739002424575161,0.888518948901324,0.831723876557677,0.405564820305594,NA
"YAR028W",15.0440195096463,0.488109402857846,0.690215357587173,0.707184210684849,0.479452009346537,NA
"YAR029W",3.4861005674036,1.40171997160197,1.28215346019,1.09325444662003,0.274282097575818,NA
"YAR031W",13.3170373308298,-0.306389004082355,0.748934882799041,-0.409099657552694,0.682466527570466,NA
"YAR033W",11.8226252209381,-0.272094315686573,0.74092240719003,-0.367237261346297,0.713442047538052,NA
"YAR050W",10.1648287686146,0.359019362520137,0.833917121080861,0.430521635117412,0.666816232187751,NA
"YAR066W",10.7087992500405,0.230778583981456,0.790491049932447,0.291943323078961,0.77032995859723,NA
"YAR068W",8.5744158756282,0.276235209359655,0.84602224745788,0.326510573675437,0.744038090643885,NA
"YBL112C",4.9450409821218,-0.10864555382147,1.07575372019974,-0.100994820451374,0.919554571835104,NA
"YBL081W",7.52483263620189,1.14302509300269,0.919837360160571,1.24263825596642,0.214001165942605,NA
"YBL074C",12.5421035670059,-0.701987082844438,0.765526015106454,-0.91699964337178,0.359142827000519,NA
"YBL071W-A",4.05560320540097,0.849852520292853,1.16735743473663,0.728013969846851,0.46660503474065,NA
"YBL071C",6.05203634209237,0.834185598820519,0.982104984229931,0.849385363291487,0.395666894934419,NA
"YBL059C-A",15.2344425311948,-0.63906141545228,0.686206385888491,-0.931296223110531,0.351700355142464,NA
"YBL059W",10.9465931433656,-0.257236709628155,0.764397782037006,-0.336522051310324,0.736477225688866,NA
"YBL048W",6.78457119413913,-1.56238845872721,1.04016605615003,-1.50205676246549,0.133082450051147,NA
"YBL043W",9.89701356224436,-0.609398946282544,0.887154502656438,-0.686914110741477,0.492136854303979,NA
"YBL039W-B",10.4923975499826,-0.147762782463465,0.782435098421154,-0.188849890248571,0.85021046854495,NA
"YBL031W",8.3912743683418,1.15240650646982,0.87085089231247,1.32331093260948,0.185731997507122,NA
"YBL028C",13.3232588444846,1.42633494861144,0.772782248465311,1.84571391416409,0.0649337558086732,NA
"YBL025W",11.3663436958075,0.476143864504686,0.755897727194146,0.629905141099059,0.528756649035097,NA
"YBL021C",16.9019266577194,-0.141488347851892,0.655257874566752,-0.21592773371162,0.829044078632049,NA
"YBL018C",13.1793143739289,-0.51151922210316,0.724426094014636,-0.706102701613653,0.480124271765604,NA
"YBL013W",7.92832042622133,-0.670001068238237,0.892368314428605,-0.750812257007632,0.452765651807345,NA
"YBR013C",5.83239648540013,-1.12218038065806,1.0533998556195,-1.06529384323687,0.286742978029787,NA
"YBR018C",5.685432376236,-0.311480936474027,1.0023204113252,-0.310759845808397,0.755983197656599,NA
"YBR019C",3.28159876704086,-0.99632999780418,1.32447294165363,-0.752246396638533,0.451902896741624,NA
"YNCB0008W",3.51544807769082,0.63409890820118,1.27737495553443,0.496407813112231,0.619606713757783,NA
"YBR045C",8.43922609550489,0.310772795862066,0.875325346915988,0.355036897945437,0.722561948980727,NA
"YBR047W",6.52069618904689,-1.73663089377974,1.1852359450304,-1.46521956329564,0.142861023782325,NA
"YBR056W-A",10.4265473088924,0.263555148820745,0.90326438491653,0.291780737978615,0.77045427357436,NA
"YBR065C",14.9084768780486,0.735719892338321,0.731261978677102,1.00609619232397,0.314369300154152,NA
"YBR076W",5.76619339283558,0.247644770402378,1.01370060649771,0.244297743155131,0.807000231235861,NA
"YBR091C",11.7530576779929,0.66965281861384,0.750232117788816,0.892594175503349,0.372074539437814,NA
"YBR092C",11.5790563358961,0.102069210763214,0.791799160797797,0.12890795521982,0.897430481838724,NA
"YBR093C",4.0945410611208,-0.0688795275798875,1.16676378500733,-0.0590346807682714,0.952924485012025,NA
"YBR111W-A",16.4820498115312,-0.0120165547082083,0.683812505254322,-0.0175728794309474,0.985979592414788,NA
"YBR128C",8.9379072555046,0.281574029044356,0.830991498528893,0.338841046560437,0.734729477789309,NA
"YBR131W",16.1847578659142,0.0603769845068288,0.664369043129479,0.0908786842662413,0.927588987585295,NA
"YBR141C",11.3573298243642,0.744563522714301,0.769886275127565,0.967108450648678,0.333489821411762,NA
"YBR148W",6.53500297177323,-0.0574544068319856,0.938350073473645,-0.0612291813643678,0.951176689957556,NA
"YBR152W",7.86199176300244,0.233130391772432,0.876149035137737,0.266085314738471,0.790173504581335,NA
"YBR180W",2.67222894785988,1.42117544767814,1.4923617128426,0.952299590272344,0.340945065565411,NA
"YBR182C",8.21288119853995,0.401567599105879,0.880163841870872,0.456241872254499,0.648216058253593,NA
"YBR184W",4.51060255359339,-0.0504902832393466,1.16834991623996,-0.0432150356135061,0.965530119599291,NA
"YBR186W",4.70298155483801,-1.11795023451478,1.17535415495723,-0.951160320316777,0.341522997808179,NA
"YBR188C",13.9579379208141,-0.336763433753101,0.709570842027114,-0.474601567323467,0.635070988918212,NA
"YBR194W",8.96725476579181,0.0262222619368144,0.855699297971471,0.0306442485099347,0.975553253497291,NA
"YBR201C-A",3.37980739423249,0.428689898081748,1.26749398652176,0.338218486746555,0.735198545505338,NA
"YBR209W",2.41515703490095,-1.88570078328268,1.60173477829006,-1.17728653260296,0.239081160378414,NA
"YBR213W",6.98618696624996,-0.257178007536758,0.938128156457155,-0.274139525358659,0.783977400038811,NA
"YBR217W",7.67538847656675,-0.439218317501829,0.923725640326119,-0.475485683548596,0.634440835110076,NA
"YBR228W",14.4251892970841,-0.2966449314611,0.694749296649401,-0.426981262005939,0.669392975808131,NA
"YBR230W-A",14.8548830464331,-0.0451317586438569,0.720941133151432,-0.0626011702877508,0.950084097492448,NA
"YNCB0019C",5.83701487083324,0.0470354060387807,1.01099689415339,0.0465237888571046,0.962892773846061,NA
"YBR233W-A",8.28498119517069,0.750764333803023,0.860132837621609,0.872846961498406,0.382746498753939,NA
"YBR238C",15.75711742503,1.77219478701821,0.710831981316171,2.49312753730751,0.0126623355038076,NA
"YBR239C",13.0483901277643,0.268018164078316,0.722757110659375,0.370827433069184,0.710766067234519,NA
"YBR240C",3.42775912139557,-1.72269460028326,1.35582433022179,-1.27058835122206,0.203875133217419,NA
"YBR244W",8.24444021122911,-0.712163581613129,0.877787139892673,-0.811316946042528,0.417183680856877,NA
"YBR254C",13.722805710134,0.444309905548406,0.717564544916779,0.619191553841245,0.535790175312326,NA
"YBR257W",13.5215427894976,-0.413887411354042,0.719548476427335,-0.575204346771818,0.56515310336631,NA
"YBR258C",5.62962338391348,0.405769871940429,1.02371491046999,0.396369993042437,0.691832099255128,NA
"YBR267W",11.0916942202051,1.55416913087934,0.814202813964021,1.90882308956011,0.0562849172186706,NA
"YBR268W",14.9078030752906,-0.412643267989293,0.694322733251689,-0.594310467204177,0.552304479019427,NA
"YBR270C",11.0845433810865,-0.377862365845571,0.813133051441196,-0.464699307420659,0.64214680440724,NA
"YCL068C",4.31488734385385,-1.75910951567949,1.21342280928779,-1.44970862770577,0.147139788792783,NA
"YCL067C",16.168690484121,-0.0517556944133724,0.694159505275568,-0.0745587923525247,0.940565761759885,NA
"YCL058C",3.09614770549191,2.43800250505279,1.50870017456448,1.61596223434956,0.10610247863975,NA
"YCL048W-A",2.33404316682696,-1.83303598680271,1.75948286166631,-1.04180383153419,0.297502637383456,NA
"YCL042W",2.82890897311099,-0.642196940842345,1.39933582747123,-0.458929821015785,0.646284563153498,NA
"YCL037C",12.2007718536181,2.21974731607978,0.849811089207733,2.61204795309181,0.00900016290915891,NA
"YCL036W",9.90278489565619,0.405300278507157,0.804581655949289,0.503740391680894,0.614443820401495,NA
"YCL027W",7.0141542477384,-0.508774809170804,0.922994726266182,-0.551221794331335,0.581481641573078,NA
"YCL021W-A",4.56236891138017,0.421848436460307,1.10378363727926,0.382183991692549,0.702324895003345,NA
"YNCC0003C",4.7643382580574,-0.961753725257167,1.11479150909676,-0.862720712715521,0.388291041418068,NA
"YCR006C",2.44912293062127,0.0895661859326751,1.43593573725629,0.0623747871223077,0.950264372815981,NA
"YCR007C",11.2469983980545,-0.776604142016863,0.783101970713363,-0.991702448800402,0.321342696150967,NA
"YCR010C",4.65618643395874,-0.918768943132708,1.18202504067626,-0.77728382353648,0.436991336779044,NA
"YCR015C",16.0836639335627,-0.896334799127859,0.717396202731244,-1.24942785550769,0.211508625414151,NA
"YNCC0006C",7.65123582570201,0.954347820479394,0.895548114381338,1.06565778561063,0.286578367076024,NA
"YCR020C",5.74839293076913,0.593799903773656,1.07817377123716,0.550746011092715,0.581807798742418,NA
"YCR020C-A",13.2779739044556,-0.0798065496373821,0.724713433813083,-0.110121526542539,0.912312996269904,NA
"YCR020W-B",4.63758221708288,0.0533274844014325,1.17555609225037,0.045363623865321,0.96381747507315,NA
"YCR025C",2.75565237019643,0.383133509658045,1.36913627340714,0.279835920718545,0.779603391469128,NA
"YCR039C",11.4785381544419,-0.0864963060696216,0.756235177324301,-0.114377522579235,0.908938531432471,NA
"YCR054C",15.8439096791443,-0.0455032787931927,0.673709310404539,-0.0675414130255518,0.946150694449438,NA
"YCR063W",3.53924715398916,1.98468506090386,1.34373377113254,1.47699276712462,0.139677576109918,NA
"YCR072C",8.60918186785285,1.64980056582544,0.953429739463231,1.73038504835632,0.0835615033773753,NA
"YCR075C",16.3808266502202,-0.406998517042144,0.709400711511767,-0.573721608165307,0.566156203679793,NA
"YCR075W-A",11.0348622319553,-0.246470591997664,0.780344711677542,-0.31584835305389,0.752117614853642,NA
"YCR086W",15.4815712472467,0.157116380091348,0.683003575856636,0.230037419488308,0.818062692759409,NA
"YCR096C",12.465608084365,-0.169083509102898,0.741056460060799,-0.228165488347576,0.819517590132972,NA
"YCR097W",16.6049875635769,-0.274169404502165,0.659682800174365,-0.415607932220907,0.677696921342794,NA
"YCR098C",7.39034855902739,0.252482920932456,0.9083544457822,0.277956388175145,0.781045837172322,NA
"YCR099C",10.8825740344092,0.174425396959749,0.810073940198581,0.215320340902449,0.829517571800051,NA
"YCR100C",11.4167305478875,-0.251569198520029,0.75471174933778,-0.333331498735468,0.738884065056879,NA
"YCR101C",6.71189034212194,0.848946915780712,0.936603716109688,0.906409937499426,0.364718914867074,NA
"YCR102C",7.15245733693368,-1.23970072860109,0.955330903720766,-1.29766630993803,0.194402025311544,NA
"YDL247W",12.6768142019084,0.370384225541639,0.723922252000093,0.511635364872845,0.608906229887395,NA
"YDL246C",9.97280261884443,0.527450832428572,0.815182703937097,0.647033885632186,0.517610012845946,NA
"YDL245C",12.3691325374465,-0.873095613832092,0.768679166085617,-1.13583878990529,0.256024039539213,NA
"YDL243C",15.4851629784474,-0.308100316708907,0.679935490911796,-0.453131687971963,0.650453918747749,NA
"YDL241W",7.17336672667501,0.732128585807366,0.967477328252266,0.75673978544794,0.44920577404783,NA
"YDL232W",14.583249551134,-0.693791127007752,0.698309504788785,-0.993529548502422,0.32045195799184,NA
"YDL219W",16.1697453802391,-0.121381839356829,0.673426747319994,-0.180245052397884,0.856960190880615,NA
"YDL218W",3.5122091979645,2.00890643103518,1.3901884299628,1.44506053117486,0.148440883978303,NA
"YDL211C",5.42383940661257,-0.0523353715747606,1.06817691306533,-0.0489950409287303,0.960923247960787,NA
"YDL210W",6.12067455957382,-0.730854502357228,0.97347156274056,-0.750771291458884,0.452790309672979,NA
"YDL209C",7.44557741905544,0.692517322430128,0.907104977264491,0.763436801458764,0.445202939260307,NA
"YDL186W",4.85202721435264,0.653425382024866,1.07276196702139,0.609105656345326,0.542454408614094,NA
"YDL177C",4.66231061884499,0.526888541802264,1.0833031083064,0.486372223768454,0.626703280420759,NA
"YDL160C-A",13.608075139509,0.555405747323714,0.722565027008606,0.768658496555077,0.442096069355296,NA
"YDL156W",16.470600815171,0.275396400833968,0.67668379464079,0.406979453350377,0.684023079008699,NA
"YDL154W",16.6470380052767,-0.101108420498086,0.66042312458204,-0.153096426721995,0.878322233722907,NA
"YDL139C",10.2890486975985,-0.554410374569441,0.798018142830418,-0.69473404777873,0.487221986463846,NA
"YDL127W",16.4907108315,0.00985552970737584,0.680792923759338,0.0144765454566619,0.988449791318026,NA
"YDL109C",14.7062846319484,0.0733165680887197,0.764930012968127,0.0958474198237201,0.923641755123979,NA
"YDL105W",9.40653886057338,0.259934794401443,0.811433012728688,0.320340422837042,0.74871028331975,NA
"YDL104C",13.8330441890723,-0.941636035654787,0.726385321623721,-1.2963313101508,0.194861365989647,NA
"YDL098C",7.34656503705439,0.398704008328959,0.945312349296049,0.421769596711461,0.673193199403449,NA
"YDL087C",14.9243213604189,-0.215324250811317,0.694430426373977,-0.310073180312172,0.75650530682057,NA
"YNCD0002C",2.61006848983107,2.18379841413142,1.58633746562232,1.37662916085432,0.168626930387592,NA
"YDL069C",11.6214596290703,0.0634375642409834,0.760300409188841,0.0834374984865055,0.933503672968981,NA
"YDL057W",13.5752658500725,-0.166819776480639,0.704303041972148,-0.23685795252782,0.812766990851883,NA
"YDL049C",12.9081310588729,-0.295703451468331,0.721762869788112,-0.40969612575823,0.682028872426995,NA
"YDL037C",12.8483767607832,1.9477438663794,0.776449212062538,2.50852706927922,0.0121235678771038,NA
"YDL024C",6.97983550054367,-0.622812592715301,0.92920342730529,-0.670265061894435,0.502688835056036,NA
"YDL009C",9.13814352190864,0.0286235310475704,0.831225291151576,0.0344353466530301,0.972529997623455,NA
"YDR003W-A",12.1692491225169,-1.00146749322946,0.793035194307088,-1.26282856097514,0.206650798088099,NA
"YDR009W",14.1410794281005,-0.843781397315418,0.704276926220019,-1.1980818423857,0.230885156933098,NA
"YDR013W",14.672541635651,0.892064000937458,0.731104474687778,1.22015940514988,0.22240445246037,NA
"YDR016C",15.4543096687071,-0.163477637624532,0.678520437139968,-0.240932518279931,0.809607418440951,NA
"YDR020C",14.9257008661257,0.484900281501717,0.683394379671823,0.709546779905584,0.477985232497526,NA
"YDR021W",6.94192429905622,2.26115500099172,1.03105270757839,2.1930547142468,0.0283034372488121,NA
"YDR022C",15.7745976589049,-0.551149815355224,0.67413496127719,-0.817565987545042,0.413605055527348,NA
"YDR029W",12.1694720219399,0.368769036124199,0.745162902729816,0.494883782825551,0.620682158754163,NA
"YDR030C",15.6522371039405,-0.883620194924523,0.691403025751852,-1.27801030949156,0.201245791209966,NA
"YDR034W-B",5.25192327317136,-0.605021270374726,1.04746757919976,-0.577603815515654,0.56353163034114,NA
"YDR045C",12.0377440209658,1.5221048545534,0.769111671392086,1.97904272054331,0.0478111966070697,NA
"YDR065W",14.2426242637871,0.301557524801282,0.703842596594889,0.428444550330121,0.66832749560831,NA
"YDR066C",13.5812644643044,0.270884259245042,0.716155875035659,0.37824762553481,0.705246648846672,NA
"YDR075W",12.0427159809654,0.756824719234821,0.756387045443514,1.00057863734439,0.31703056228492,NA
"YDR076W",10.8997980224863,-0.167567569617474,0.764048935559814,-0.219315232073059,0.826404497243987,NA
"YDR078C",5.52275373675301,-0.467798362693266,1.0550705545043,-0.443381118633389,0.657490090642963,NA
"YDR079C-A",5.90068112831518,-0.202576391192772,1.01205166247497,-0.200164081245982,0.841352257683009,NA
"YDR106W",6.90600242363974,-0.480808729058345,0.944631392087478,-0.508990843503346,0.610758642291647,NA
"YDR111C",13.3489209531076,-0.119738264267547,0.70835731412968,-0.169036532663834,0.865767905941417,NA
"YDR123C",11.981359277746,0.683094574719835,0.852192025003006,0.801573535867606,0.422799691028862,NA
"YDR124W",13.3295173628194,-1.18077967450075,0.736924679279255,-1.60230713898142,0.109087707798609,NA
"YDR126W",13.3343586476755,0.577765121474902,0.730534494159121,0.790880001005204,0.429014019754475,NA
"YDR156W",15.2809814062762,1.3369352868066,0.701071294789745,1.90698905623792,0.056522004665645,NA
"YDR179C",7.47701086109025,-0.594611568349163,0.894863172267416,-0.664472052014979,0.506388230726329,NA
"YDR179W-A",8.73340545514185,-0.580628785882166,0.838253359265288,-0.692665027183518,0.488519791473838,NA
"YDR183W",14.5514625345328,0.997215104602959,0.71780439718928,1.38925744744358,0.16475447843945,NA
"YDR184C",8.23783322281702,1.34374810774624,0.915726251581077,1.46741245587985,0.142263888122292,NA
"YDR185C",8.52877370272767,0.804507518773593,0.855871742286126,0.939986073876755,0.347224704025714,NA
"YDR191W",8.68301860306187,0.372237003521242,0.849796250627475,0.43803088475195,0.661363895039793,NA
"YDR215C",3.84208753359497,-0.310968033787166,1.18001905509239,-0.263527976472226,0.792143663269798,NA
"YDR223W",10.6487247237593,-0.311168124530312,0.780385659933743,-0.398736343459631,0.690087485739632,NA
"YDR246W-A",2.77483306106166,-0.609387207552992,1.41863948226957,-0.429557484596495,0.667517569549223,NA
"YDR249C",10.6140524019981,0.986360413565308,0.786637012470892,1.2538952501956,0.209880081694482,NA
"YDR252W",3.8873768550211,-0.594898611764777,1.21621518746483,-0.489139272306598,0.624743099428825,NA
"YDR253C",14.4021946986872,-1.59143456966654,0.831051243323185,-1.91496563232702,0.0554968866632845,NA
"YDR260C",16.0061374152923,-0.0663175157849722,0.671129084497698,-0.0988148439947393,0.9212852823745,NA
"YDR263C",12.7389753830292,-0.611437050630564,0.771455448545439,-0.792575970243536,0.428024913581791,NA
"YDR268W",15.7888063897706,-0.217164739368293,0.682361784105583,-0.318254545355211,0.750291860657661,NA
"YDR273W",9.78423897131551,0.811146493013517,0.807926105065347,1.00398599318425,0.315385365000448,NA
"YDR275W",13.3951395999975,-0.32395961503029,0.711569994960469,-0.455274417590201,0.648911828457019,NA
"YDR285W",12.3990557986311,-0.0124082331026608,0.72798362912001,-0.0170446595312313,0.986400987784197,NA
"YDR286C",16.1778299262186,-0.204713510443603,0.667094375466312,-0.306873386993414,0.758939746448556,NA
"YDR315C",15.4659822875822,-0.138066189940173,0.683840943815294,-0.201898103921465,0.839996384405084,NA
"YDR317W",8.64905270734154,-0.115372372242167,0.85279126560883,-0.135287938438018,0.892384221135833,NA
"YDR320C-A",16.3414378911653,-0.257835450473901,0.663206098942893,-0.388771229463772,0.697445385418314,NA
"YDR336W",15.0027728227559,0.143304797326595,0.687803620418228,0.208351327431887,0.834954657386896,NA
"YDR366C",7.74771503092555,0.891951513880378,0.954138776231936,0.93482367146093,0.349879178297367,NA
"YDR370C",14.5986112299785,-0.0975018573578727,0.704983134114499,-0.138303815566228,0.890000310105972,NA
"YDR374W-A",8.24777641972404,0.721871497848567,0.858253908652401,0.841093166685397,0.400295742940113,NA
"YDR379C-A",11.1581528354754,-0.958252862813557,0.773652693230649,-1.23860857875651,0.215490489541244,NA
"YDR402C",4.82591858379175,0.32094953019197,1.07374125278982,0.298907701793211,0.765010470437024,NA
"YDR403W",4.50829299933084,0.445843108259447,1.1039271170837,0.403870057506381,0.686308275790311,NA
"YDR410C",15.0493443211202,-0.258385996172582,0.685800750898646,-0.376765402828742,0.706347953774042,NA
"YDR437W",5.12725316394443,-1.20544552544376,1.07913455799013,-1.11704839449204,0.263973633685302,NA
"YDR451C",16.5602790975372,-1.40754721635235,0.698708755864576,-2.01449774965345,0.0439573008981076,NA
"YDR461C-A",12.1080179899519,-1.00843976502962,0.751346900802555,-1.34217598282824,0.17953894184069,NA
"YDR478W",6.66567169523205,1.31581662341957,0.961821037892483,1.36804724744092,0.171297287415753,NA
"YDR482C",15.9938846641227,0.36592194233677,0.677950149001401,0.539747565327276,0.589371132334153,NA
"YDR492W",15.9549475314949,-0.0948878479021631,0.693999504655475,-0.136726103211369,0.891247295912769,NA
"YDR493W",16.0105329013025,-0.67337072953127,0.672502588475666,-1.00129091109905,0.316686185707416,NA
"YDR504C",11.9289183941092,-0.00810211803977485,0.740447167749552,-0.0109421960035308,0.991269564966089,NA
"YDR514C",14.7304365597211,0.109940871823658,0.698911432939225,0.157303009569193,0.875006048495466,NA
"YDR522C",4.66923855854065,1.55720395827171,1.14017711543484,1.36575619453458,0.17201549989342,NA
"YDR525W-A",10.9204845128047,-0.405729900604789,0.773491169922248,-0.524543674681604,0.599900451015483,NA
"YNCD0032C",3.25189840527924,0.818015242298742,1.30713506829834,0.62580773948912,0.53144105480281,NA
"YDR528W",3.73752744069705,-2.77022960416417,1.48071992678865,-1.87086670074885,0.061363559547248,NA
"YDR534C",5.35093565517241,-0.165739667311477,1.02441760892208,-0.161789162806244,0.871471887433654,NA
"YDR536W",12.631399309828,0.407568498384034,0.744768817498139,0.547241625600219,0.584212742134283,NA
"YDR539W",14.6533646030909,0.460692252493281,0.724868847639909,0.635552560981539,0.525068097902691,NA
"YDR540C",9.57454231153029,-0.861253747345085,0.834090374266558,-1.03256646271984,0.301806829620992,NA
"YDR541C",16.528041177601,0.0595674192781105,0.712041469991944,0.0836572331647824,0.933328960886703,NA
"YEL073C",13.7847396104348,-0.180581044932479,0.708947394041301,-0.254717129155508,0.798941585378625,NA
"YEL068C",12.3987029471567,0.25651618997665,0.74160747894811,0.345892129270986,0.729423783917453,NA
"YEL067C",6.82026944704065,0.206776845595136,0.983901907995652,0.210160020947993,0.833542781383724,NA
"YEL064C",14.1310099374472,0.246584472844941,0.711809067303034,0.346419403983181,0.72902754457928,NA
"YEL059C-A",6.10935113386802,0.146194858031599,0.982996891719697,0.148723621878234,0.881771720966495,NA
"YEL057C",4.29570665298861,-0.993783613482137,1.17057858080218,-0.848967877749063,0.395899166700976,NA
"YEL048C",5.2951266628499,0.594114475746043,1.03839747049811,0.572145534465766,0.56722338286649,NA
"YEL029C",15.9855764956283,0.132099450899102,0.740777321094377,0.178325452382838,0.858467391049259,NA
"YEL028W",3.69499785377649,0.710745247019958,1.23765933357961,0.57426565431726,0.565788047085312,NA
"YEL023C",13.9622034547728,0.36250355339417,0.71771621171117,0.505079232542196,0.613503187025974,NA
"YNCE0007C",3.67847956864821,-0.0915877885444756,1.19847953229695,-0.076419985553648,0.93908496992548,NA
"YEL019C",3.21793250955891,-0.515075583886303,1.31079898269683,-0.392947805640336,0.694358031877312,NA
"YEL018W",16.4627398917065,0.658947665696113,0.674547815709296,0.976873173924995,0.328631944058434,NA
"YER007W",14.4166263289759,-0.00907804631105982,0.730824175974176,-0.0124216557271918,0.990089207544788,NA
"YER038C",8.4268760155667,-0.70217888395255,0.857071341276333,-0.819277054471194,0.412628360840629,NA
"YER039C",7.17221450178828,-1.36399920887068,0.9558805831486,-1.42695566048404,0.153592675531071,NA
"YER039C-A",3.37461253481001,-2.47797525192225,1.47336973300917,-1.68184210412773,0.0925994618073262,NA
"YER044C-A",3.6688892232156,0.271317104168216,1.19771554029375,0.226528833467146,0.820790136144898,NA
"YER046W",8.44374715216938,-0.771261310367538,0.860939532832586,-0.895836793357605,0.370339935903953,NA
"YER058W",15.0075211602405,-0.728144682842278,0.688414357311988,-1.05771280785808,0.290186394297721,NA
"YER066W",15.7392232925001,0.173905495499983,0.710863683347237,0.244639724287385,0.806735402926031,NA
"YER071C",14.2243728983856,0.369683471204284,0.714136664712018,0.517664880507658,0.604692105464622,NA
"YNCE0017W",10.1492398089501,-0.0979960772340119,0.787885298527978,-0.124378608684665,0.901015509615969,NA
"YER093C-A",15.1717055991766,-0.656498687624519,0.693964666663802,-0.946011690740108,0.344142623415004,NA
"YER096W",7.39993890446,0.0698388998781423,0.917452574423463,0.0761226267439816,0.939321538828596,NA
"YER104W",12.3100846653977,-0.209175996410995,0.761644698330106,-0.274637238163162,0.783594954080174,NA
"YER115C",14.2036864080673,0.563481471747137,0.699161759730948,0.805938631374772,0.420278235023392,NA
"YER116C",16.5755144826353,-0.170594531982403,0.675935711362893,-0.252382777111203,0.800745211230703,NA
"YER121W",14.636748989194,-0.832838374848927,0.707170869924897,-1.17770458352926,0.238914398984146,NA
"YER128W",7.43749653138105,-0.350250586146769,0.927073681020152,-0.377802318539939,0.705577451214483,NA
"YNCE0019W",8.32703163687049,1.13686387656262,0.890188671631097,1.27710440807962,0.201565388824434,NA
"YER137C",3.89199524045421,1.15576684229835,1.22059236317778,0.946890114312482,0.343694775860432,NA
"YER153C",12.7625471785075,0.00203231634729669,0.730221698510745,0.00278314976320411,0.997779370640342,NA
"YER170W",16.7776093999669,-0.510591842235871,0.659888213827359,-0.773755056594257,0.439075654858145,NA
"YER179W",4.08668379596137,-0.716618754271294,1.24461207697562,-0.575776796263028,0.564766059341466,NA
"YER180C",14.3908705498894,-0.354359267225447,0.694040384626479,-0.510574420559341,0.609649091044539,NA
"YER180C-A",3.68806991408083,-0.459023083471956,1.21182416182657,-0.378786871834669,0.704846136975558,NA
"YER185W",2.52202668206142,0.312618747479022,1.54619610779985,0.202185703289515,0.839771549448406,NA
"YER188W",5.97509067920847,-0.0808474418892674,0.981218278310922,-0.0823949611175598,0.934332642872852,NA
"YER189W",3.63168444776895,0.183664222592092,1.23940559991102,0.148187342872485,0.882194920458115,NA
"YFL067W",14.3042082478266,0.0858109989462937,0.70438277213723,0.12182438631474,0.903038100309898,NA
"YFL064C",3.72354160925429,0.689720826200001,1.26856112162079,0.543703266988644,0.586645683920206,NA
"YFL061W",4.07709345052876,-0.380474618286913,1.22191040654934,-0.311376854021048,0.75551414773365,NA
"YFL060C",6.47768817999758,0.562691926616743,0.948666367032239,0.59313995538499,0.553087492710749,NA
"YFL059W",8.19001144770538,-0.26860127941746,0.862178393021284,-0.31153793877415,0.755391705857772,NA
"YFL041W-A",3.32839388792012,-1.26656325572244,1.3114977471618,-0.965738033834518,0.33417528262595,NA
"YFL040W",6.94356005056079,-0.952952535471985,0.939642078871663,-1.01416545395275,0.31050380979788,NA
"YNCF0001C",16.257085143365,-0.00665607922483223,0.670076894188727,-0.00993330658400162,0.992074498374758,NA
"YFL019C",4.25907835153133,-0.654019459455005,1.16328316451471,-0.562218623466317,0.573967074256417,NA
"YFL017W-A",13.0538405098926,-0.550361648777312,0.737757659150124,-0.745992456942179,0.455671971657739,NA
"YFL010W-A",14.3168101921654,-0.00656951376161205,0.701684140442181,-0.00936249429475794,0.992529919485036,NA
