"","logFC","logCPM","PValue","FDR"
"YLR352W",0.0619007201625513,6.12226832806792,0.837533504835555,0.973722691721861
"YDL088C",-0.0596050061806859,6.56509829105023,0.837659083850434,0.973722691721861
"YIL147C",0.0563384504668107,6.51005404049484,0.839124963243358,0.975209385885631
"YGR109W-B",0.083783277746937,6.10003452786135,0.839568727317435,0.975320451317473
"YGL067W",0.0852608587699689,6.10729823662862,0.839944713689426,0.975320451317473
"YJL097W",-0.0815422417940156,6.13642466045459,0.840137043610361,0.975320451317473
"YOR322C",0.0715101802601434,6.84164285427115,0.840302096470456,0.975320451317473
"YPR181C",0.0720509238161938,8.68335185236196,0.840593750410623,0.975320451317473
"YNL278W",0.0914623430445159,5.22409285174641,0.840888128291168,0.975320451317473
"YNL058C",-0.0699372496460776,5.96194610405825,0.840985146069844,0.975320451317473
"YDR379W",-0.069822644496959,6.53533374989891,0.840986304831345,0.975320451317473
"YLR182W",0.060557311391621,6.71554799826268,0.841081030470926,0.975320451317473
"YLR390W-A",-0.0728081638316911,9.03707774452131,0.841090034594079,0.975320451317473
"YML111W",-0.0796257791295269,6.17392415861033,0.841596696007228,0.975361196076218
"YDR325W",0.0688168950685788,5.65037445966156,0.841652443604676,0.975361196076218
"YKL018C-A",-0.172205553634721,4.45864121627223,0.841686046527724,0.975361196076218
"YPL067C",-0.111100497441657,4.6622042875104,0.842432286533499,0.97598649057313
"YOR181W",0.0593638190865714,6.86308644952838,0.842599799413721,0.97598649057313
"YPL141C",-0.0959727230990347,5.83906173666796,0.842934012834843,0.976156880124168
"YBL105C",0.0612220023595063,7.69394910334219,0.843212029243029,0.976262129729445
"YDL045W-A",0.117837067415637,4.83505455307356,0.843461281490234,0.976334037172077
"YJL041W",0.0572295564366612,7.63569769815624,0.844775927234513,0.977623909374627
"YPR028W",-0.0658704352356261,8.24490739614302,0.844950394358864,0.977623909374627
"YER076C",0.146599634040466,4.84373588320134,0.845267585956642,0.977709693760876
"YDR444W",-0.0854162176230426,6.09197654015439,0.845654407668929,0.977709693760876
"YDR456W",0.051531338627628,6.84955141826711,0.845655023691094,0.977709693760876
"YKR029C",0.0676282745030473,6.18365554923852,0.845774170585171,0.977709693760876
"YLR347C",0.0593764649794748,7.06816029246097,0.846408908187748,0.977909901548502
"YJR127C",0.0583461754100199,7.64482017266659,0.846483243987683,0.977909901548502
"YDL200C",0.129099848568941,4.74013235262578,0.846614534755543,0.977909901548502
"YJR115W",0.0890160767699983,6.01185277798021,0.846697148800955,0.977909901548502
"YFL048C",-0.0599073011599786,6.89823841768241,0.847276079421743,0.977944714671663
"YLR014C",0.147732400619402,4.31438292925353,0.847277403183911,0.977944714671663
"YOR161C",-0.0788775479939058,7.75134109786591,0.847289651201057,0.977944714671663
"YEL020W-A",0.0727395683632173,5.74127568300952,0.847483456582378,0.977952044457037
"YJL031C",-0.0692725390318596,6.36391765882756,0.847928240615122,0.978248923327973
"YDR058C",-0.127615694776301,4.90905701124918,0.848140665159533,0.978260068465777
"YCR008W",0.0559844772792257,7.12735512518463,0.848904271542796,0.978260068465777
"YJL084C",-0.0857844704620267,6.37317378414969,0.849220608474376,0.978260068465777
"YGL139W",-0.0568080491218799,6.61911245581851,0.849225731056317,0.978260068465777
"YNL291C",0.0850797646375832,5.47151974504496,0.849242818713662,0.978260068465777
"YLR240W",-0.0633651384336421,6.78581846555148,0.849303599518289,0.978260068465777
"YIL126W",0.0671164092227883,7.93238929908377,0.849374555065179,0.978260068465777
"YDL020C",-0.0617614257395922,7.52589142824379,0.849586718322771,0.978260068465777
"YJR111C",0.179966103256595,4.63984537148239,0.850130265202427,0.978260068465777
"YPR089W",-0.0592880087747317,6.94204992311712,0.850256641192916,0.978260068465777
"YOR108W",0.191772188002216,6.86945747305216,0.850363361281248,0.978260068465777
"YJL184W",0.130545880008538,4.88456041726115,0.850400383277315,0.978260068465777
"YMR145C",0.0730305801147823,10.079541126363,0.850546584982056,0.978260068465777
"YDL207W",0.0571148748897723,6.57086632896253,0.850563095756328,0.978260068465777
"YHR192W",0.101048974040481,5.53085624134357,0.851210071729148,0.978788394139512
"YMR213W",0.0678456442632433,5.84412263390506,0.851664163292571,0.979094742154549
"YLR278C",-0.05757752477748,6.64994653346726,0.85188153073591,0.979128871083773
"YHR178W",-0.0915135617492793,5.60782709714491,0.852276713823357,0.97925166710603
"YOL117W",0.0649380960938406,5.83194639359338,0.852382801644074,0.97925166710603
"YHR098C",0.0606608879164968,7.99500486725056,0.852551480160166,0.97925166710603
"YKL062W",0.0862753151284775,8.03446108405983,0.852960312236118,0.979391909464373
"YGR047C",-0.0986880415616144,5.7515001141433,0.853222000623909,0.979391909464373
"YGR038W",-0.0596376735514897,5.84728242443227,0.853574323948722,0.979391909464373
"YGL021W",0.0728816004370524,6.43240399999608,0.853590023922103,0.979391909464373
"YMR012W",0.0747411780705286,8.7188407565616,0.853748870342696,0.979391909464373
"YPR165W",-0.0665365887246295,8.63099664674831,0.853799962477279,0.979391909464373
"YER044C",-0.0507084508770958,7.36410006456838,0.854423587897437,0.979713255211533
"YNL059C",0.0588515377389917,7.24257192779371,0.854495344566505,0.979713255211533
"YBR233W",0.0587765620705531,5.77329151978838,0.854727624940416,0.979713255211533
"YJR131W",-0.0681865239837026,5.79500553869547,0.855008843044366,0.979713255211533
"YJL065C",-0.118369529235939,5.16887268208028,0.855029037117453,0.979713255211533
"YDR492W",-0.0798620792582089,4.59862247353805,0.855240059901579,0.979713255211533
"YMR168C",0.0820125935268556,5.53123996812849,0.855394647783886,0.979713255211533
"YNR032C-A",0.11934486774681,4.84022284696154,0.85693796640702,0.9812654457299
"YOR373W",0.0711190522624631,5.89354032265563,0.857957179799174,0.981947272492396
"YJL154C",0.0556373461900532,7.50895728058245,0.857997811459421,0.981947272492396
"YDL140C",0.0637640930699767,8.7523715981511,0.858215863073444,0.981947272492396
"YKL173W",0.05472421567792,6.38650364005813,0.858286287629926,0.981947272492396
"YBL097W",-0.103778044986042,5.03140866972109,0.859292446917107,0.982687152934584
"YPL232W",0.0493538068062473,7.31693342286703,0.859309716635532,0.982687152934584
"YLR403W",0.0627080319716468,6.95100788327895,0.859701594736048,0.982919837768565
"YMR026C",-0.0645511800982394,5.85476204791214,0.859940621516026,0.982977699923117
"YNL024C-A",-0.100134786765901,5.03968386417769,0.860187051527848,0.983043997332045
"YCR024C",-0.0974868159182981,5.0667238969203,0.860393733735344,0.983064850831645
"YKL185W",-0.0679360164675263,6.86116390663863,0.860729506965647,0.983233159150378
"YIL011W",-0.105033955176453,5.12795386364481,0.861001647044979,0.983328719928558
"YPL042C",0.100236611453306,5.72410256153303,0.861637255178005,0.983474094048757
"YJR098C",0.0787599807500592,5.47740926356977,0.861851743288921,0.983474094048757
"YNL044W",0.0492326758706642,6.79190195139919,0.86223963188116,0.983474094048757
"YKL094W",-0.0501877886776605,7.6606702298698,0.8626300482116,0.983474094048757
"YBR028C",-0.0865324313862746,4.97949262258227,0.86264309219528,0.983474094048757
"YFL049W",-0.0652052666868174,6.15613038090478,0.862852752526068,0.983474094048757
"YOR081C",-0.0787952090244139,6.19368831034053,0.862955128223675,0.983474094048757
"YJL123C",-0.0552523952529724,7.93556250732097,0.863090722306932,0.983474094048757
"YOR166C",0.160753789019387,4.84932325251825,0.863614304861348,0.983474094048757
"YGR122W",-0.0697974260727074,5.89750880284591,0.863903481378242,0.983474094048757
"YNL003C",-0.0726313198706251,5.93024345340614,0.863917094993913,0.983474094048757
"YNL220W",0.0919904077641668,9.1407240838071,0.863920028234146,0.983474094048757
"YOR032C",-0.138787633004928,4.70964142066419,0.86419254769576,0.983474094048757
"YDR110W",0.110741469284283,4.93294593800356,0.864215726028843,0.983474094048757
"YER066W",0.14175036328691,4.53654006229307,0.864216704994411,0.983474094048757
"YLR120C",-0.0616457493653888,7.17653411385366,0.8647853655697,0.983474094048757
"YLR135W",-0.0864852463136862,5.14749265372826,0.864874116766888,0.983474094048757
"YGL223C",-0.0603363524232996,5.85492603933231,0.864941353557207,0.983474094048757
"YDL056W",-0.0585037771391311,6.4498258417576,0.864942727895826,0.983474094048757
"YJL141C",-0.0674441115618996,8.92736041135925,0.864951355249293,0.983474094048757
"YGL001C",0.0633008614528334,7.6734012396239,0.865087716616781,0.983474094048757
"YBR215W",-0.0630012535964527,5.97555901443796,0.865441777024301,0.983662255062261
"YML079W",0.0496681057057751,5.98621533930588,0.866085179315781,0.984029283299435
"YDR011W",0.0540426197744563,8.04955575316582,0.866141933852982,0.984029283299435
"YAL038W",-0.0803791319123362,12.6437002684463,0.866617611224199,0.984149860543495
"YNL293W",0.0566997781822453,6.43693969652626,0.867348197468681,0.984149860543495
"YPR008W",0.0517092475447487,7.46546505902332,0.867503812409177,0.984149860543495
"YOL105C",-0.0971691352827611,5.03290865357679,0.867503846353331,0.984149860543495
"YCR084C",0.056013550813724,8.25384049897923,0.867599074873815,0.984149860543495
"YLR455W",-0.0634737780102623,5.63358763479118,0.867635785824106,0.984149860543495
"YMR200W",-0.0575050998253502,6.9066931915827,0.8676834886873,0.984149860543495
"YOL049W",-0.0580536826140277,7.60831560460267,0.867757208836511,0.984149860543495
"YJR059W",0.0574375626016795,8.55622821669529,0.868407949101232,0.984332572635663
"YHL040C",0.0759451416655867,5.1645313361144,0.868474261054171,0.984332572635663
"YDL206W",0.0624638124973434,5.85322554537971,0.86861536325438,0.984332572635663
"YJR031C",0.0625097015215657,6.25514985783358,0.868673023656237,0.984332572635663
"YGR136W",-0.0524329360654067,7.48044444122406,0.869045841218199,0.98448314482263
"YNL229C",0.0574331392017169,6.7399254705241,0.869183317050611,0.98448314482263
"YOL094C",0.120149203306525,4.93071485435036,0.869418087861045,0.984535308090096
"YOL057W",0.0573242173035977,6.78146454598918,0.86965748379721,0.984592685106346
"YKL033W-A",-0.0868300256589815,6.78406887770071,0.86988872307045,0.984640804569004
"YIL076W",-0.0644191184724665,6.82152633783845,0.870184249510614,0.98476165503186
"YPL273W",0.128510382020827,6.80014451433499,0.870469063347709,0.984870332571026
"YMR198W",0.0751479401516957,5.7716562928748,0.870873194037737,0.984913848156696
"YPL022W",-0.0642645387421231,6.9423519151905,0.871320515772986,0.984913848156696
"YLR195C",-0.0496861465417487,6.51271317317886,0.871392933773419,0.984913848156696
"YML088W",0.0900502873058085,6.21794304843396,0.871406878380916,0.984913848156696
"YOR137C",0.0826240394152598,5.2269909724389,0.871525988302601,0.984913848156696
"YOR320C",0.0496279776239662,6.51544109050351,0.871698455414157,0.984913848156696
"YGL137W",0.0607187338985411,8.90636399191866,0.871926638612992,0.984913848156696
"YDR501W",-0.141309074872359,4.7708629576135,0.872196969380802,0.984913848156696
"YMR016C",0.0648242330144327,6.53236144667835,0.872206628039857,0.984913848156696
"YOR250C",-0.063078761499792,6.00504013406321,0.872483046032664,0.984924583092963
"YDR267C",0.0593598657362317,5.87903505517221,0.872593717281134,0.984924583092963
"YLR425W",0.0679988510365729,6.1274311576627,0.873284606354914,0.985491194322644
"YPL060W",0.0819882008830106,5.22760124730178,0.874212355302585,0.986117379186827
"YOR103C",0.0628818177973425,5.26655954002558,0.874217534740095,0.986117379186827
"YPR083W",-0.106814783312254,4.96923411261495,0.874497614372102,0.986205799299318
"YOR040W",-0.06988903685333,5.31759425573226,0.874771509364408,0.986205799299318
"YCR026C",-0.0523593382685148,6.5598633914741,0.875069438987683,0.986205799299318
"YNL267W",0.0499100371044696,7.32207237112192,0.875238665684679,0.986205799299318
"YPR125W",-0.059227044571697,6.12889422572634,0.875241106144497,0.986205799299318
"YCL004W",0.0840314550675842,5.32501836942356,0.87544634273004,0.986224048806439
"YKR100C",0.0542444527832716,6.89460084206012,0.875757400517555,0.986361476360122
"YPL184C",-0.0514070257362842,6.86772148042802,0.876258998215387,0.986656519926944
"YGR042W",-0.158865115698378,4.5547763887659,0.87639760654427,0.986656519926944
"YPR088C",0.0491336967156962,7.83156161099337,0.878037769664657,0.987870391811419
"YLR297W",-0.0793913093740322,5.14433962238272,0.878056272533146,0.987870391811419
"YIL109C",-0.0566017075004168,8.74252813422499,0.878096600337512,0.987870391811419
"YLR381W",-0.151484999711442,4.76682772546706,0.878270556228502,0.987870391811419
"YPR173C",-0.0464239197772057,7.54703323796114,0.878422608321482,0.987870391811419
"YFL050C",-0.119366430700902,5.27972729072044,0.878614220133611,0.987872928111433
"YOL019W",0.0713613845739593,5.86999373745887,0.879040533304098,0.987930395674287
"YHR048W",-0.108663160268128,4.71871247656655,0.879044066843021,0.987930395674287
"YPL168W",0.0778045523272426,5.40953517305797,0.879269578816142,0.98797100854702
"YDR195W",-0.0756925547573153,5.60262573627182,0.879587724195603,0.98811566690966
"YMR115W",-0.0449647839960397,6.56252940983717,0.880337218711569,0.988350394906808
"YJR086W",0.0612122829909648,6.01869043663735,0.880441905915434,0.988350394906808
"YPL139C",-0.0596257781568505,6.04526197338066,0.880542113595587,0.988350394906808
"YAR002C-A",-0.0440356343500069,7.01471265061576,0.880554463394066,0.988350394906808
"YOL072W",0.0733619562531307,5.24832654502653,0.881064356498953,0.988697541470472
"YEL029C",0.141844064322523,4.5649116838541,0.881303764330538,0.988697541470472
"YNL215W",-0.0477002532046791,6.94606585162416,0.881432291619545,0.988697541470472
"YNL176C",-0.0497870558595689,6.98077773944924,0.881719098353332,0.988806650066495
"YGL041W-A",-0.0897493499775988,5.19513726091963,0.88199285099326,0.988901075356079
"YJL034W",-0.0577956271212233,9.84221329642127,0.882354589393429,0.989030097347728
"YLR368W",0.0844017675218536,5.38803413977316,0.882546922848011,0.989030097347728
"YBR199W",-0.0469453691299053,7.92781356738687,0.882853552256168,0.989030097347728
"YJR066W",-0.0529109201014231,6.97246348581674,0.88286623794295,0.989030097347728
"YDR217C",0.0840040145566105,5.65792412614324,0.883085651424283,0.989063512984217
"YBL026W",0.0822235703732982,5.49791200517666,0.883336767542576,0.989074245748154
"YJL171C",0.0471974424134848,7.21074971870913,0.883551742933287,0.989074245748154
"YCL025C",-0.126480629220295,9.17408144762743,0.883926460068035,0.989074245748154
"YBR231C",0.0622584938408822,5.4916740092606,0.884019340369575,0.989074245748154
"YOR317W",0.055142327696352,8.94995223946271,0.884342121674332,0.989074245748154
"YOR171C",0.0525333088155457,6.9642314048073,0.884396672667984,0.989074245748154
"YPR095C",-0.0725370355982265,6.20199732723593,0.884422341655192,0.989074245748154
"YCR042C",0.0452227501840916,7.04058319423268,0.885130410204603,0.989642723369394
"YDR160W",0.0630080643877549,5.51025228281115,0.885313081853396,0.989642723369394
"YDL216C",-0.0685962373733531,5.11924948897571,0.885553259455808,0.989642723369394
"YPR057W",-0.0512225305776776,5.53544514102605,0.885817691997793,0.989642723369394
"YPR005C",0.0592321013087703,5.54700000172801,0.885879148578699,0.989642723369394
"YOR371C",-0.0425025677815839,6.2842148619046,0.886244453424854,0.989779441585432
"YEL037C",0.0464557283221082,7.92544904756727,0.887593296769801,0.989779441585432
"YOR109W",-0.0468233082343852,7.56776217843327,0.887837153380785,0.989779441585432
"YKL146W",0.0408611049880077,7.45466227773107,0.887845034377133,0.989779441585432
"YDR363W",0.041931947525774,5.47684780077551,0.887908598006434,0.989779441585432
"YML003W",-0.152420764207909,3.94045994531356,0.887966675777916,0.989779441585432
"YER083C",-0.0423565597040428,6.53557675122873,0.888086146347848,0.989779441585432
"YJR035W",-0.0436675764308072,6.24457739926047,0.888100930473194,0.989779441585432
"YER073W",-0.121961107129385,8.30117873176182,0.888104372565265,0.989779441585432
"YMR274C",0.154915383710037,4.00321100265639,0.888293554995497,0.989779441585432
"YHR116W",-0.186124626766127,4.03590174572358,0.888376902904979,0.989779441585432
"YGL254W",0.0965440877752425,4.94055093950012,0.888376945036417,0.989779441585432
"YMR109W",-0.0504026695138485,7.93297073299339,0.888467917374848,0.989779441585432
"YMR112C",0.144713055170237,4.06351409937247,0.889011241544689,0.990173280772554
"YIL029C",0.140085937825072,4.05968723745497,0.889872902438396,0.990401291900101
"YDR076W",-0.177142680151467,4.0922642358471,0.890112248799676,0.990401291900101
"YFR055W",0.12926324876872,5.1428662995028,0.890175423983721,0.990401291900101
